NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	0
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:48:16	610956.02023332
DATA_INCLUDED	3D
MARKER_NAMES
Frame	Time	
9322	31.07000	
9323	31.07333	
9324	31.07667	
9325	31.08000	
9326	31.08333	
9327	31.08667	
9328	31.09000	
9329	31.09333	
9330	31.09667	
9331	31.10000	
9332	31.10333	
9333	31.10667	
9334	31.11000	
9335	31.11333	
9336	31.11667	
9337	31.12000	
9338	31.12333	
9339	31.12667	
9340	31.13000	
9341	31.13333	
9342	31.13667	
9343	31.14000	
9344	31.14333	
9345	31.14667	
9346	31.15000	
9347	31.15333	
9348	31.15667	
9349	31.16000	
9350	31.16333	
9351	31.16667	
9352	31.17000	
9353	31.17333	
9354	31.17667	
9355	31.18000	
9356	31.18333	
9357	31.18667	
9358	31.19000	
9359	31.19333	
9360	31.19667	
9361	31.20000	
9362	31.20333	
9363	31.20667	
9364	31.21000	
9365	31.21333	
9366	31.21667	
9367	31.22000	
9368	31.22333	
9369	31.22667	
9370	31.23000	
9371	31.23333	
9372	31.23667	
9373	31.24000	
9374	31.24333	
9375	31.24667	
9376	31.25000	
9377	31.25333	
9378	31.25667	
9379	31.26000	
9380	31.26333	
9381	31.26667	
9382	31.27000	
9383	31.27333	
9384	31.27667	
9385	31.28000	
9386	31.28333	
9387	31.28667	
9388	31.29000	
9389	31.29333	
9390	31.29667	
9391	31.30000	
9392	31.30333	
9393	31.30667	
9394	31.31000	
9395	31.31333	
9396	31.31667	
9397	31.32000	
9398	31.32333	
9399	31.32667	
9400	31.33000	
9401	31.33333	
9402	31.33667	
9403	31.34000	
9404	31.34333	
9405	31.34667	
9406	31.35000	
9407	31.35333	
9408	31.35667	
9409	31.36000	
9410	31.36333	
9411	31.36667	
9412	31.37000	
9413	31.37333	
9414	31.37667	
9415	31.38000	
9416	31.38333	
9417	31.38667	
9418	31.39000	
9419	31.39333	
9420	31.39667	
9421	31.40000	
9422	31.40333	
9423	31.40667	
9424	31.41000	
9425	31.41333	
9426	31.41667	
9427	31.42000	
9428	31.42333	
9429	31.42667	
9430	31.43000	
9431	31.43333	
9432	31.43667	
9433	31.44000	
9434	31.44333	
9435	31.44667	
9436	31.45000	
9437	31.45333	
9438	31.45667	
9439	31.46000	
9440	31.46333	
9441	31.46667	
9442	31.47000	
9443	31.47333	
9444	31.47667	
9445	31.48000	
9446	31.48333	
9447	31.48667	
9448	31.49000	
9449	31.49333	
9450	31.49667	
9451	31.50000	
9452	31.50333	
9453	31.50667	
9454	31.51000	
9455	31.51333	
9456	31.51667	
9457	31.52000	
9458	31.52333	
9459	31.52667	
9460	31.53000	
9461	31.53333	
9462	31.53667	
9463	31.54000	
9464	31.54333	
9465	31.54667	
9466	31.55000	
9467	31.55333	
9468	31.55667	
9469	31.56000	
9470	31.56333	
9471	31.56667	
9472	31.57000	
9473	31.57333	
9474	31.57667	
9475	31.58000	
9476	31.58333	
9477	31.58667	
9478	31.59000	
9479	31.59333	
9480	31.59667	
9481	31.60000	
9482	31.60333	
9483	31.60667	
9484	31.61000	
9485	31.61333	
9486	31.61667	
9487	31.62000	
9488	31.62333	
9489	31.62667	
9490	31.63000	
9491	31.63333	
9492	31.63667	
9493	31.64000	
9494	31.64333	
9495	31.64667	
9496	31.65000	
9497	31.65333	
9498	31.65667	
9499	31.66000	
9500	31.66333	
9501	31.66667	
9502	31.67000	
9503	31.67333	
9504	31.67667	
9505	31.68000	
9506	31.68333	
9507	31.68667	
9508	31.69000	
9509	31.69333	
9510	31.69667	
9511	31.70000	
9512	31.70333	
9513	31.70667	
9514	31.71000	
9515	31.71333	
9516	31.71667	
9517	31.72000	
9518	31.72333	
9519	31.72667	
9520	31.73000	
9521	31.73333	
9522	31.73667	
9523	31.74000	
9524	31.74333	
9525	31.74667	
9526	31.75000	
9527	31.75333	
9528	31.75667	
9529	31.76000	
9530	31.76333	
9531	31.76667	
9532	31.77000	
9533	31.77333	
9534	31.77667	
9535	31.78000	
9536	31.78333	
9537	31.78667	
9538	31.79000	
9539	31.79333	
9540	31.79667	
9541	31.80000	
9542	31.80333	
9543	31.80667	
9544	31.81000	
9545	31.81333	
9546	31.81667	
9547	31.82000	
9548	31.82333	
9549	31.82667	
9550	31.83000	
9551	31.83333	
9552	31.83667	
9553	31.84000	
9554	31.84333	
9555	31.84667	
9556	31.85000	
9557	31.85333	
9558	31.85667	
9559	31.86000	
9560	31.86333	
9561	31.86667	
9562	31.87000	
9563	31.87333	
9564	31.87667	
9565	31.88000	
9566	31.88333	
9567	31.88667	
9568	31.89000	
9569	31.89333	
9570	31.89667	
9571	31.90000	
9572	31.90333	
9573	31.90667	
9574	31.91000	
9575	31.91333	
9576	31.91667	
9577	31.92000	
9578	31.92333	
9579	31.92667	
9580	31.93000	
9581	31.93333	
9582	31.93667	
9583	31.94000	
9584	31.94333	
9585	31.94667	
9586	31.95000	
9587	31.95333	
9588	31.95667	
9589	31.96000	
9590	31.96333	
9591	31.96667	
9592	31.97000	
9593	31.97333	
9594	31.97667	
9595	31.98000	
9596	31.98333	
9597	31.98667	
9598	31.99000	
9599	31.99333	
9600	31.99667	
9601	32.00000	
9602	32.00333	
9603	32.00667	
9604	32.01000	
9605	32.01333	
9606	32.01667	
9607	32.02000	
9608	32.02333	
9609	32.02667	
9610	32.03000	
9611	32.03333	
9612	32.03667	
9613	32.04000	
9614	32.04333	
9615	32.04667	
9616	32.05000	
9617	32.05333	
9618	32.05667	
9619	32.06000	
9620	32.06333	
9621	32.06667	
9622	32.07000	
9623	32.07333	
9624	32.07667	
9625	32.08000	
9626	32.08333	
9627	32.08667	
9628	32.09000	
9629	32.09333	
9630	32.09667	
9631	32.10000	
9632	32.10333	
9633	32.10667	
9634	32.11000	
9635	32.11333	
9636	32.11667	
9637	32.12000	
9638	32.12333	
9639	32.12667	
9640	32.13000	
9641	32.13333	
9642	32.13667	
9643	32.14000	
9644	32.14333	
9645	32.14667	
9646	32.15000	
9647	32.15333	
9648	32.15667	
9649	32.16000	
9650	32.16333	
9651	32.16667	
9652	32.17000	
9653	32.17333	
9654	32.17667	
9655	32.18000	
9656	32.18333	
9657	32.18667	
9658	32.19000	
9659	32.19333	
9660	32.19667	
9661	32.20000	
9662	32.20333	
9663	32.20667	
9664	32.21000	
9665	32.21333	
9666	32.21667	
9667	32.22000	
9668	32.22333	
9669	32.22667	
9670	32.23000	
9671	32.23333	
9672	32.23667	
9673	32.24000	
9674	32.24333	
9675	32.24667	
9676	32.25000	
9677	32.25333	
9678	32.25667	
9679	32.26000	
9680	32.26333	
9681	32.26667	
9682	32.27000	
9683	32.27333	
9684	32.27667	
9685	32.28000	
9686	32.28333	
9687	32.28667	
9688	32.29000	
9689	32.29333	
9690	32.29667	
9691	32.30000	
9692	32.30333	
9693	32.30667	
9694	32.31000	
9695	32.31333	
9696	32.31667	
9697	32.32000	
9698	32.32333	
9699	32.32667	
9700	32.33000	
9701	32.33333	
9702	32.33667	
9703	32.34000	
9704	32.34333	
9705	32.34667	
9706	32.35000	
9707	32.35333	
9708	32.35667	
9709	32.36000	
9710	32.36333	
9711	32.36667	
9712	32.37000	
9713	32.37333	
9714	32.37667	
9715	32.38000	
9716	32.38333	
9717	32.38667	
9718	32.39000	
9719	32.39333	
9720	32.39667	
9721	32.40000	
9722	32.40333	
9723	32.40667	
9724	32.41000	
9725	32.41333	
9726	32.41667	
9727	32.42000	
9728	32.42333	
9729	32.42667	
9730	32.43000	
9731	32.43333	
9732	32.43667	
9733	32.44000	
9734	32.44333	
9735	32.44667	
9736	32.45000	
9737	32.45333	
9738	32.45667	
9739	32.46000	
9740	32.46333	
9741	32.46667	
9742	32.47000	
9743	32.47333	
9744	32.47667	
9745	32.48000	
9746	32.48333	
9747	32.48667	
9748	32.49000	
9749	32.49333	
9750	32.49667	
9751	32.50000	
9752	32.50333	
9753	32.50667	
9754	32.51000	
9755	32.51333	
9756	32.51667	
9757	32.52000	
9758	32.52333	
9759	32.52667	
9760	32.53000	
9761	32.53333	
9762	32.53667	
9763	32.54000	
9764	32.54333	
9765	32.54667	
9766	32.55000	
9767	32.55333	
9768	32.55667	
9769	32.56000	
9770	32.56333	
9771	32.56667	
9772	32.57000	
9773	32.57333	
9774	32.57667	
9775	32.58000	
9776	32.58333	
9777	32.58667	
9778	32.59000	
9779	32.59333	
9780	32.59667	
9781	32.60000	
9782	32.60333	
9783	32.60667	
9784	32.61000	
9785	32.61333	
9786	32.61667	
9787	32.62000	
9788	32.62333	
9789	32.62667	
9790	32.63000	
9791	32.63333	
9792	32.63667	
9793	32.64000	
9794	32.64333	
9795	32.64667	
9796	32.65000	
9797	32.65333	
9798	32.65667	
9799	32.66000	
9800	32.66333	
9801	32.66667	
9802	32.67000	
9803	32.67333	
9804	32.67667	
9805	32.68000	
9806	32.68333	
9807	32.68667	
9808	32.69000	
9809	32.69333	
9810	32.69667	
9811	32.70000	
9812	32.70333	
9813	32.70667	
9814	32.71000	
9815	32.71333	
9816	32.71667	
9817	32.72000	
9818	32.72333	
9819	32.72667	
9820	32.73000	
9821	32.73333	
9822	32.73667	
9823	32.74000	
9824	32.74333	
9825	32.74667	
9826	32.75000	
9827	32.75333	
9828	32.75667	
9829	32.76000	
9830	32.76333	
9831	32.76667	
9832	32.77000	
9833	32.77333	
9834	32.77667	
9835	32.78000	
9836	32.78333	
9837	32.78667	
9838	32.79000	
9839	32.79333	
9840	32.79667	
9841	32.80000	
9842	32.80333	
9843	32.80667	
9844	32.81000	
9845	32.81333	
9846	32.81667	
9847	32.82000	
9848	32.82333	
9849	32.82667	
9850	32.83000	
9851	32.83333	
9852	32.83667	
9853	32.84000	
9854	32.84333	
9855	32.84667	
9856	32.85000	
9857	32.85333	
9858	32.85667	
9859	32.86000	
9860	32.86333	
9861	32.86667	
9862	32.87000	
9863	32.87333	
9864	32.87667	
9865	32.88000	
9866	32.88333	
9867	32.88667	
9868	32.89000	
9869	32.89333	
9870	32.89667	
9871	32.90000	
9872	32.90333	
9873	32.90667	
9874	32.91000	
9875	32.91333	
9876	32.91667	
9877	32.92000	
9878	32.92333	
9879	32.92667	
9880	32.93000	
9881	32.93333	
9882	32.93667	
9883	32.94000	
9884	32.94333	
9885	32.94667	
9886	32.95000	
9887	32.95333	
9888	32.95667	
9889	32.96000	
9890	32.96333	
9891	32.96667	
9892	32.97000	
9893	32.97333	
9894	32.97667	
9895	32.98000	
9896	32.98333	
9897	32.98667	
9898	32.99000	
9899	32.99333	
9900	32.99667	
